date,MW_Prediction
2021-08-22 07:49:12,82.79662
2021-08-22 07:54:18,82.79662
2021-08-22 07:59:24,82.79662
2021-08-22 08:04:30,83.22579
2021-08-22 08:09:36,83.22579
2021-08-22 08:14:42,83.22579
2021-08-22 08:19:48,83.22579
2021-08-22 08:24:54,83.22579
2021-08-22 08:30:00,83.22579
2021-08-22 08:35:06,83.22579
2021-08-22 08:40:12,83.22579
2021-08-22 08:45:18,83.22579
2021-08-22 08:50:24,83.22579
2021-08-22 08:55:30,83.22579
2021-08-22 09:00:36,83.1092
2021-08-22 09:05:42,83.1092
2021-08-22 09:10:48,83.1092
2021-08-22 09:15:54,83.1092
2021-08-22 09:21:00,83.1092
2021-08-22 09:26:06,83.1092
2021-08-22 09:31:12,83.1092
2021-08-22 09:36:18,83.1092
2021-08-22 09:41:24,83.1092
2021-08-22 09:46:30,83.1092
2021-08-22 09:51:36,83.1092
2021-08-22 09:56:42,83.1092
2021-08-22 10:01:48,81.85745
2021-08-22 10:06:54,81.85745
2021-08-22 10:12:00,81.85745
2021-08-22 10:17:06,81.85745
2021-08-22 10:22:12,81.85745
2021-08-22 10:27:18,81.85745
2021-08-22 10:32:24,81.85745
2021-08-22 10:37:30,81.85745
2021-08-22 10:42:36,81.85745
2021-08-22 10:47:42,81.85745
2021-08-22 10:52:48,81.85745
2021-08-22 10:57:54,81.85745
2021-08-22 11:03:00,82.24144
2021-08-22 11:08:06,82.24144
2021-08-22 11:13:12,82.24144
2021-08-22 11:18:18,82.24144
2021-08-22 11:23:24,82.24144
2021-08-22 11:28:30,82.24144
2021-08-22 11:33:36,82.24144
2021-08-22 11:38:42,82.24144
2021-08-22 11:43:48,82.24144
2021-08-22 11:48:54,82.24144
2021-08-22 11:54:00,82.24144
2021-08-22 11:59:06,82.24144
2021-08-22 12:04:12,80.61102
2021-08-22 12:09:18,80.61102
2021-08-22 12:14:24,80.61102
2021-08-22 12:19:30,80.61102
2021-08-22 12:24:36,80.61102
2021-08-22 12:29:42,80.61102
2021-08-22 12:34:48,80.61102
2021-08-22 12:39:54,80.61102
2021-08-22 12:45:00,80.61102
2021-08-22 12:50:06,80.61102
2021-08-22 12:55:12,80.61102
2021-08-22 13:00:18,78.36272
2021-08-22 13:05:24,78.36272
2021-08-22 13:10:30,78.36272
2021-08-22 13:15:36,78.36272
2021-08-22 13:20:42,78.36272
2021-08-22 13:25:48,78.36272
2021-08-22 13:30:54,78.36272
2021-08-22 13:36:00,78.36272
2021-08-22 13:41:06,78.36272
2021-08-22 13:46:12,78.36272
2021-08-22 13:51:18,78.36272
2021-08-22 13:56:24,78.36272
2021-08-22 14:01:30,78.07004
2021-08-22 14:06:36,78.07004
2021-08-22 14:11:42,78.07004
2021-08-22 14:16:48,78.07004
2021-08-22 14:21:54,78.07004
2021-08-22 14:27:00,78.07004
2021-08-22 14:32:06,78.07004
2021-08-22 14:37:12,78.07004
2021-08-22 14:42:18,78.07004
2021-08-22 14:47:24,78.07004
2021-08-22 14:52:30,78.07004
2021-08-22 14:57:36,78.07004
2021-08-22 15:02:42,81.16501
2021-08-22 15:07:48,81.16501
2021-08-22 15:12:54,81.16501
2021-08-22 15:18:00,81.16501
2021-08-22 15:23:06,81.16501
2021-08-22 15:28:12,81.16501
2021-08-22 15:33:18,81.16501
2021-08-22 15:38:24,81.16501
2021-08-22 15:43:30,81.16501
2021-08-22 15:48:36,81.16501
2021-08-22 15:53:42,81.16501
2021-08-22 15:58:48,81.16501
2021-08-22 16:03:54,99.40898
2021-08-22 16:09:00,99.40898
2021-08-22 16:14:06,99.40898
2021-08-22 16:19:12,99.40898
2021-08-22 16:24:18,99.40898
2021-08-22 16:29:24,99.40898
2021-08-22 16:34:30,99.40898
2021-08-22 16:39:36,99.40898
2021-08-22 16:44:42,99.40898
2021-08-22 16:49:48,99.40898
2021-08-22 16:54:54,99.40898
2021-08-22 17:00:00,110.396286
2021-08-22 17:05:06,110.396286
2021-08-22 17:10:12,110.396286
2021-08-22 17:15:18,110.396286
2021-08-22 17:20:24,110.396286
2021-08-22 17:25:30,110.396286
2021-08-22 17:30:36,110.396286
2021-08-22 17:35:42,110.396286
2021-08-22 17:40:48,110.396286
2021-08-22 17:45:54,110.396286
2021-08-22 17:51:00,110.396286
2021-08-22 17:56:06,110.396286
2021-08-22 18:01:12,110.66637
2021-08-22 18:06:18,110.66637
2021-08-22 18:11:24,110.66637
2021-08-22 18:16:30,110.66637
2021-08-22 18:21:36,110.66637
2021-08-22 18:26:42,110.66637
2021-08-22 18:31:48,110.66637
2021-08-22 18:36:54,110.66637
2021-08-22 18:42:00,110.66637
2021-08-22 18:47:06,110.66637
2021-08-22 18:52:12,110.66637
2021-08-22 18:57:18,110.66637
2021-08-22 19:02:24,107.76414
2021-08-22 19:07:30,107.76414
2021-08-22 19:12:36,107.76414
2021-08-22 19:17:42,107.76414
2021-08-22 19:22:48,107.76414
2021-08-22 19:27:54,107.76414
2021-08-22 19:33:00,107.76414
2021-08-22 19:38:06,107.76414
2021-08-22 19:43:12,107.76414
2021-08-22 19:48:18,107.76414
2021-08-22 19:53:24,107.76414
2021-08-22 19:58:30,107.76414
2021-08-22 20:03:36,94.147964
2021-08-22 20:08:42,94.147964
2021-08-22 20:13:48,94.147964
2021-08-22 20:18:54,94.147964
2021-08-22 20:24:00,94.147964
2021-08-22 20:29:06,94.147964
2021-08-22 20:34:12,94.147964
2021-08-22 20:39:18,94.147964
2021-08-22 20:44:24,94.147964
2021-08-22 20:49:30,94.147964
2021-08-22 20:54:36,94.147964
2021-08-22 20:59:42,94.147964
2021-08-22 21:04:48,87.556114
2021-08-22 21:09:54,87.556114
2021-08-22 21:15:00,87.556114
2021-08-22 21:20:06,87.556114
2021-08-22 21:25:12,87.556114
2021-08-22 21:30:18,87.556114
2021-08-22 21:35:24,87.556114
2021-08-22 21:40:30,87.556114
2021-08-22 21:45:36,87.556114
2021-08-22 21:50:42,87.556114
2021-08-22 21:55:48,87.556114
2021-08-22 22:00:54,85.94277
2021-08-22 22:06:00,85.94277
2021-08-22 22:11:06,85.94277
2021-08-22 22:16:12,85.94277
2021-08-22 22:21:18,85.94277
2021-08-22 22:26:24,85.94277
2021-08-22 22:31:30,85.94277
2021-08-22 22:36:36,85.94277
2021-08-22 22:41:42,85.94277
2021-08-22 22:46:48,85.94277
2021-08-22 22:51:54,85.94277
2021-08-22 22:57:00,85.94277
2021-08-22 23:02:06,79.52606
2021-08-22 23:07:12,79.52606
2021-08-22 23:12:18,79.52606
2021-08-22 23:17:24,79.52606
2021-08-22 23:22:30,79.52606
2021-08-22 23:27:36,79.52606
2021-08-22 23:32:42,79.52606
2021-08-22 23:37:48,79.52606
2021-08-22 23:42:54,79.52606
2021-08-22 23:48:00,79.52606
2021-08-22 23:53:06,79.52606
2021-08-22 23:58:12,79.52606
2021-08-23 00:03:18,78.96862
2021-08-23 00:08:24,78.96862
2021-08-23 00:13:30,78.96862
2021-08-23 00:18:36,78.96862
2021-08-23 00:23:42,78.96862
2021-08-23 00:28:48,78.96862
2021-08-23 00:33:54,78.96862
2021-08-23 00:39:00,78.96862
2021-08-23 00:44:06,78.96862
2021-08-23 00:49:12,78.96862
2021-08-23 00:54:18,78.96862
2021-08-23 00:59:24,78.96862
2021-08-23 01:04:30,78.622
2021-08-23 01:09:36,78.622
2021-08-23 01:14:42,78.622
2021-08-23 01:19:48,78.622
2021-08-23 01:24:54,78.622
2021-08-23 01:30:00,78.622
2021-08-23 01:35:06,78.622
2021-08-23 01:40:12,78.622
2021-08-23 01:45:18,78.622
2021-08-23 01:50:24,78.622
2021-08-23 01:55:30,78.622
2021-08-23 02:00:36,77.36692
2021-08-23 02:05:42,77.36692
2021-08-23 02:10:48,77.36692
2021-08-23 02:15:54,77.36692
2021-08-23 02:21:00,77.36692
2021-08-23 02:26:06,77.36692
2021-08-23 02:31:12,77.36692
2021-08-23 02:36:18,77.36692
2021-08-23 02:41:24,77.36692
2021-08-23 02:46:30,77.36692
2021-08-23 02:51:36,77.36692
2021-08-23 02:56:42,77.36692
2021-08-23 03:01:48,77.36692
2021-08-23 03:06:54,77.36692
2021-08-23 03:12:00,77.36692
2021-08-23 03:17:06,77.36692
2021-08-23 03:22:12,77.36692
2021-08-23 03:27:18,77.36692
2021-08-23 03:32:24,77.36692
2021-08-23 03:37:30,77.36692
2021-08-23 03:42:36,77.36692
2021-08-23 03:47:42,77.36692
2021-08-23 03:52:48,77.36692
2021-08-23 03:57:54,77.36692
2021-08-23 04:03:00,78.190414
2021-08-23 04:08:06,78.190414
2021-08-23 04:13:12,78.190414
2021-08-23 04:18:18,78.190414
2021-08-23 04:23:24,78.190414
2021-08-23 04:28:30,78.190414
2021-08-23 04:33:36,78.190414
2021-08-23 04:38:42,78.190414
2021-08-23 04:43:48,78.190414
2021-08-23 04:48:54,78.190414
2021-08-23 04:54:00,78.190414
2021-08-23 04:59:06,78.190414
2021-08-23 05:04:12,86.613396
2021-08-23 05:09:18,86.613396
2021-08-23 05:14:24,86.613396
2021-08-23 05:19:30,86.613396
2021-08-23 05:24:36,86.613396
2021-08-23 05:29:42,86.613396
2021-08-23 05:34:48,86.613396
2021-08-23 05:39:54,86.613396
2021-08-23 05:45:00,86.613396
2021-08-23 05:50:06,86.613396
2021-08-23 05:55:12,86.613396
2021-08-23 06:00:18,89.21444
2021-08-23 06:05:24,89.21444
2021-08-23 06:10:30,89.21444
2021-08-23 06:15:36,89.21444
2021-08-23 06:20:42,89.21444
2021-08-23 06:25:48,89.21444
2021-08-23 06:30:54,89.21444
2021-08-23 06:36:00,89.21444
2021-08-23 06:41:06,89.21444
2021-08-23 06:46:12,89.21444
2021-08-23 06:51:18,89.21444
2021-08-23 06:56:24,89.21444
2021-08-23 07:01:30,94.98841
2021-08-23 07:06:36,94.98841
2021-08-23 07:11:42,94.98841
2021-08-23 07:16:48,94.98841
2021-08-23 07:21:54,94.98841
2021-08-23 07:27:00,94.98841
2021-08-23 07:32:06,94.98841
2021-08-23 07:37:12,94.98841
2021-08-23 07:42:18,94.98841
2021-08-23 07:47:24,94.98841
2021-08-23 07:52:30,94.98841
2021-08-23 07:57:36,94.98841
2021-08-23 08:02:42,95.02406
2021-08-23 08:07:48,95.02406
2021-08-23 08:12:54,95.02406
2021-08-23 08:18:00,95.02406
2021-08-23 08:23:06,95.02406
2021-08-23 08:28:12,95.02406
2021-08-23 08:33:18,95.02406
2021-08-23 08:38:24,95.02406
2021-08-23 08:43:30,95.02406
2021-08-23 08:48:36,95.02406
2021-08-23 08:53:42,95.02406
2021-08-23 08:58:48,95.02406
2021-08-23 09:03:54,94.90747
2021-08-23 09:09:00,94.90747
2021-08-23 09:14:06,94.90747
2021-08-23 09:19:12,94.90747
2021-08-23 09:24:18,94.90747
2021-08-23 09:29:24,94.90747
2021-08-23 09:34:30,94.90747
2021-08-23 09:39:36,94.90747
2021-08-23 09:44:42,94.90747
2021-08-23 09:49:48,94.90747
2021-08-23 09:54:54,94.90747
2021-08-23 10:00:00,93.65572
2021-08-23 10:05:06,93.65572
2021-08-23 10:10:12,93.65572
2021-08-23 10:15:18,93.65572
2021-08-23 10:20:24,93.65572
2021-08-23 10:25:30,93.65572
2021-08-23 10:30:36,93.65572
2021-08-23 10:35:42,93.65572
2021-08-23 10:40:48,93.65572
2021-08-23 10:45:54,93.65572
2021-08-23 10:51:00,93.65572
2021-08-23 10:56:06,93.65572
2021-08-23 11:01:12,92.87727
2021-08-23 11:06:18,92.87727
2021-08-23 11:11:24,92.87727
2021-08-23 11:16:30,92.87727
2021-08-23 11:21:36,92.87727
2021-08-23 11:26:42,92.87727
2021-08-23 11:31:48,92.87727
2021-08-23 11:36:54,92.87727
2021-08-23 11:42:00,92.87727
2021-08-23 11:47:06,92.87727
2021-08-23 11:52:12,92.87727
2021-08-23 11:57:18,92.87727
2021-08-23 12:02:24,91.136536
2021-08-23 12:07:30,91.136536
2021-08-23 12:12:36,91.136536
2021-08-23 12:17:42,91.136536
2021-08-23 12:22:48,91.136536
2021-08-23 12:27:54,91.136536
2021-08-23 12:33:00,91.136536
2021-08-23 12:38:06,91.136536
2021-08-23 12:43:12,91.136536
2021-08-23 12:48:18,91.136536
2021-08-23 12:53:24,91.136536
2021-08-23 12:58:30,91.136536
2021-08-23 13:03:36,89.03481
2021-08-23 13:08:42,89.03481
2021-08-23 13:13:48,89.03481
2021-08-23 13:18:54,89.03481
2021-08-23 13:24:00,89.03481
2021-08-23 13:29:06,89.03481
2021-08-23 13:34:12,89.03481
2021-08-23 13:39:18,89.03481
2021-08-23 13:44:24,89.03481
2021-08-23 13:49:30,89.03481
2021-08-23 13:54:36,89.03481
2021-08-23 13:59:42,89.03481
2021-08-23 14:04:48,88.32434
2021-08-23 14:09:54,88.32434
2021-08-23 14:15:00,88.32434
2021-08-23 14:20:06,88.32434
2021-08-23 14:25:12,88.32434
2021-08-23 14:30:18,88.32434
2021-08-23 14:35:24,88.32434
2021-08-23 14:40:30,88.32434
2021-08-23 14:45:36,88.32434
2021-08-23 14:50:42,88.32434
2021-08-23 14:55:48,88.32434
2021-08-23 15:00:54,91.21294
2021-08-23 15:06:00,91.21294
2021-08-23 15:11:06,91.21294
2021-08-23 15:16:12,91.21294
2021-08-23 15:21:18,91.21294
2021-08-23 15:26:24,91.21294
2021-08-23 15:31:30,91.21294
2021-08-23 15:36:36,91.21294
2021-08-23 15:41:42,91.21294
2021-08-23 15:46:48,91.21294
2021-08-23 15:51:54,91.21294
2021-08-23 15:57:00,91.21294
2021-08-23 16:02:06,104.66353
2021-08-23 16:07:12,104.66353
2021-08-23 16:12:18,104.66353
2021-08-23 16:17:24,104.66353
2021-08-23 16:22:30,104.66353
2021-08-23 16:27:36,104.66353
2021-08-23 16:32:42,104.66353
2021-08-23 16:37:48,104.66353
2021-08-23 16:42:54,104.66353
2021-08-23 16:48:00,104.66353
2021-08-23 16:53:06,104.66353
2021-08-23 16:58:12,104.66353
2021-08-23 17:03:18,115.21203
2021-08-23 17:08:24,115.21203
2021-08-23 17:13:30,115.21203
2021-08-23 17:18:36,115.21203
2021-08-23 17:23:42,115.21203
2021-08-23 17:28:48,115.21203
2021-08-23 17:33:54,115.21203
2021-08-23 17:39:00,115.21203
2021-08-23 17:44:06,115.21203
2021-08-23 17:49:12,115.21203
2021-08-23 17:54:18,115.21203
2021-08-23 17:59:24,115.21203
2021-08-23 18:04:30,116.01149
2021-08-23 18:09:36,116.01149
2021-08-23 18:14:42,116.01149
2021-08-23 18:19:48,116.01149
2021-08-23 18:24:54,116.01149
2021-08-23 18:30:00,116.01149
2021-08-23 18:35:06,116.01149
2021-08-23 18:40:12,116.01149
2021-08-23 18:45:18,116.01149
2021-08-23 18:50:24,116.01149
2021-08-23 18:55:30,116.01149
2021-08-23 19:00:36,112.25191
2021-08-23 19:05:42,112.25191
2021-08-23 19:10:48,112.25191
2021-08-23 19:15:54,112.25191
2021-08-23 19:21:00,112.25191
2021-08-23 19:26:06,112.25191
2021-08-23 19:31:12,112.25191
2021-08-23 19:36:18,112.25191
2021-08-23 19:41:24,112.25191
2021-08-23 19:46:30,112.25191
2021-08-23 19:51:36,112.25191
2021-08-23 19:56:42,112.25191
2021-08-23 20:01:48,98.34516
2021-08-23 20:06:54,98.34516
2021-08-23 20:12:00,98.34516
2021-08-23 20:17:06,98.34516
2021-08-23 20:22:12,98.34516
2021-08-23 20:27:18,98.34516
2021-08-23 20:32:24,98.34516
2021-08-23 20:37:30,98.34516
2021-08-23 20:42:36,98.34516
2021-08-23 20:47:42,98.34516
2021-08-23 20:52:48,98.34516
2021-08-23 20:57:54,98.34516
2021-08-23 21:03:00,91.75332
2021-08-23 21:08:06,91.75332
2021-08-23 21:13:12,91.75332
2021-08-23 21:18:18,91.75332
2021-08-23 21:23:24,91.75332
2021-08-23 21:28:30,91.75332
2021-08-23 21:33:36,91.75332
2021-08-23 21:38:42,91.75332
2021-08-23 21:43:48,91.75332
2021-08-23 21:48:54,91.75332
2021-08-23 21:54:00,91.75332
2021-08-23 21:59:06,91.75332
2021-08-23 22:04:12,90.13998
2021-08-23 22:09:18,90.13998
2021-08-23 22:14:24,90.13998
2021-08-23 22:19:30,90.13998
2021-08-23 22:24:36,90.13998
2021-08-23 22:29:42,90.13998
2021-08-23 22:34:48,90.13998
2021-08-23 22:39:54,90.13998
2021-08-23 22:45:00,90.13998
2021-08-23 22:50:06,90.13998
2021-08-23 22:55:12,90.13998
2021-08-23 23:00:18,83.72327
2021-08-23 23:05:24,83.72327
2021-08-23 23:10:30,83.72327
2021-08-23 23:15:36,83.72327
2021-08-23 23:20:42,83.72327
2021-08-23 23:25:48,83.72327
2021-08-23 23:30:54,83.72327
2021-08-23 23:36:00,83.72327
2021-08-23 23:41:06,83.72327
2021-08-23 23:46:12,83.72327
2021-08-23 23:51:18,83.72327
2021-08-23 23:56:24,83.72327
